species,longitude,latitude
Suitability,611613.5583,3151357.348
Suitability,611625.7712,3151328.987
Suitability,611619.5555,3151303.111
Suitability,611622.988,3151312.783
Suitability,611654.9283,3151207.046
Suitability,611628.1436,3151161.584
Suitability,611619.4343,3151150.864
Suitability,611674.4505,3151099.751
Suitability,611617.818,3151083.922
Suitability,611625.9377,3151063.944
Suitability,611599.8874,3151033.89
Suitability,611571.0834,3151015.444
Suitability,611553.0237,3151009.954
Suitability,611578.2641,3150991.246
Suitability,611518.2803,3150967.408
Suitability,611521.8281,3150933.979
Suitability,611512.1195,3150915.05
Suitability,611518.5266,3150786.577
Suitability,611497.2672,3150767.428
Suitability,611465.5664,3150878.929
Suitability,611458.6204,3150754.43
Suitability,611435.4153,3150847.618
Suitability,611440.7995,3150806.339
Suitability,611445.0376,3150772.362
Suitability,611433.9146,3150189.645
Suitability,611427.724,3150698.402
Suitability,611473.1829,3150674.456
Suitability,611487.5467,3150698.083
Suitability,611517.1298,3150675.759
Suitability,611547.0722,3150130.329
Suitability,611555.1778,3150689.97
Suitability,611560.6085,3150695.451
Suitability,611557.8116,3150185.168
Suitability,611530.724,3150697.938
Suitability,915407.9445,3156637.427
Suitability,915671.5866,3155350.718
Suitability,912288.2701,3149955.139
Suitability,868885.7089,3151230.034
Suitability,832340.5866,3153100.95
Suitability,838655.0021,3153311.93
Suitability,848152.1914,3151862.666
Suitability,841057.7803,3148371.501
Suitability,588788.2483,3154706.917
Suitability,588788.2483,3154706.917
Suitability,915407.9445,3156637.427
Suitability,915671.5866,3155350.718
Suitability,912288.2701,3149955.139
Suitability,868885.7089,3151230.034
Suitability,832340.5866,3153100.95
Suitability,838655.0021,3153311.93
Suitability,848152.1914,3151862.666
Suitability,841057.7803,3148371.501
Suitability,641449.4685,3155316.165
Suitability,641459.2552,3155316.283
Suitability,641459.1217,3155327.363
Suitability,641456.8522,3155515.728
Suitability,641455.6506,3155615.45
Suitability,641396.9322,3155614.743
Suitability,615616.7859,3143397.61
Suitability,615589.9111,3142861.049
Suitability,615607.2214,3140053.417
Suitability,619001.6446,3139114.26
Suitability,619758.6638,3142491.543
Suitability,619776.1766,3144876.291
Suitability,764472.9946,3135738.672
Suitability,764761.7003,3135689.061
Suitability,764801.4857,3135689.951
Suitability,728915.0263,3145207.828
Suitability,729445.7574,3141981.274
Suitability,740917.9419,3137832.516
Suitability,742198.1802,3139185.072
Suitability,708888.5381,3144793.191
Suitability,598003.5952,3146669.352
Suitability,598196.1299,3146644.795
Suitability,598290.3828,3146629.27
Suitability,598290.8342,3146608.036
Suitability,598327.6665,3146758.231
Suitability,598441.9066,3146824.742
Suitability,598434.1851,3146934.246
Suitability,600231.511,3143125.581
Suitability,600115.5495,3142039.685
Suitability,635469.0716,3140367.64
Suitability,634986.1328,3139809.26
Suitability,635868.1163,3143339.495
Suitability,627078.5754,3145712.145
Suitability,627049.274,3146122.161
Suitability,627010.3877,3146140.358
Suitability,626911.3802,3146238.577
Suitability,626890.5808,3146278.134
Suitability,626881.6568,3146297.319
Suitability,625861.4843,3146796.546
Suitability,614877.3768,3144036.6
Suitability,614638.5135,3143929.232
Suitability,614641.2292,3143932.029
Suitability,614507.0929,3143662.355
Suitability,613527.8272,3143541.972
Suitability,614526.5638,3143483.262
Suitability,614640.1242,3143340.319
Suitability,614619.5802,3143256.683
Suitability,614633.0414,3143252.603
Suitability,614648.6131,3142860.062
Suitability,614667.4455,3143220.583
Suitability,614681.5656,3143219.28
Suitability,614700.0171,3143246.052
Suitability,614715.5214,3143253.516
Suitability,614733.014,3143258.008
Suitability,614746.2208,3143280.076
Suitability,614759.2659,3142180.796
Suitability,614773.2687,3143309.37
Suitability,614792.3121,3143325.622
Suitability,614801.1125,3143307.203
Suitability,614809.94,3143336.32
Suitability,614853.7513,3143364.448
Suitability,614857.5348,3143378.335
Suitability,614840.1279,3143958.563
Suitability,614654.8391,3143207.274
Suitability,615027.6457,3143615.233
Suitability,614838.564,3143636.326
Suitability,614886.7462,3143638.015
Suitability,614875.8634,3143679.128
Suitability,614883.4937,3143700.366
Suitability,614891.1603,3143727.92
Suitability,614894.3143,3143725.957
Suitability,614908.6525,3143752.468
Suitability,614915.0392,3143780.675
Suitability,614921.0105,3143801.232
Suitability,614925.6023,3143842.718
Suitability,614912.7563,3143844.033
Suitability,614909.6272,3143843.449
Suitability,614900.8719,3143837.158
Suitability,614889.4221,3143835.939
Suitability,614872.5001,3143742.808
Suitability,614877.2345,3143890.336
Suitability,614877.3768,3144036.6
Suitability,614638.5135,3143929.232
Suitability,614641.2292,3143932.029
Suitability,614507.1909,3143662.356
Suitability,613527.8272,3143541.972
Suitability,614526.5638,3143483.262
Suitability,614640.1242,3143340.319
Suitability,614619.5802,3143256.683
Suitability,614632.3557,3143252.597
Suitability,614648.6131,3142860.062
Suitability,614667.4455,3143220.583
Suitability,614681.5656,3143219.28
Suitability,614700.0171,3143246.052
Suitability,614715.5214,3143253.516
Suitability,614733.014,3143258.008
Suitability,615040.0959,3143282.938
Suitability,614748.4878,3143288.74
Suitability,614773.2687,3143309.37
Suitability,614792.3121,3143325.622
Suitability,614801.1125,3143307.203
Suitability,614853.7513,3143364.448
Suitability,614857.5348,3143378.335
Suitability,614845.719,3143404.592
Suitability,614654.8391,3143207.274
Suitability,614840.4368,3143645.209
Suitability,614867.1551,3143637.824
Suitability,614875.8634,3143679.128
Suitability,614883.4937,3143700.366
Suitability,614891.1603,3143727.92
Suitability,614894.3143,3143725.957
Suitability,614908.6525,3143752.468
Suitability,614915.0392,3143780.675
Suitability,614921.0105,3143801.232
Suitability,614906.0116,3143842.527
Suitability,614912.7563,3143844.033
Suitability,614904.7295,3143843.401
Suitability,614900.8719,3143837.158
Suitability,614889.4221,3143835.939
Suitability,614871.4855,3143846.955
Suitability,614877.2345,3143890.336
Suitability,611595.6884,3142101.031
Suitability,611650.7103,3142198.505
Suitability,611802.983,3142268.867
Suitability,611814.658,3142277.509
Suitability,611900.1117,3142327.073
Suitability,611857.7739,3142369.774
Suitability,611872.7716,3142699.558
Suitability,611885.9618,3142703.339
Suitability,611702.7541,3142693.182
Suitability,611206.3908,3142624.891
Suitability,610994.3281,3142318.073
Suitability,610925.674,3142273.66
Suitability,610911.6816,3142261.341
Suitability,610887.8038,3142237.515
Suitability,610813.3944,3142305.071
Suitability,610747.36,3142169.381
Suitability,610712.0854,3142107.111
Suitability,610680.9295,3142054.852
Suitability,610675.3185,3142026.323
Suitability,610670.5407,3142013.425
Suitability,610664.6717,3142001.958
Suitability,610652.5029,3142004.059
Suitability,610622.2462,3141960.341
Suitability,610630.3637,3141951.442
Suitability,610641.07,3141938.135
Suitability,610639.2079,3141917.287
Suitability,610626.7372,3141899.33
Suitability,610620.7542,3141879.108
Suitability,610613.7614,3141862.09
Suitability,610606.116,3141841.519
Suitability,610597.493,3141820.718
Suitability,610592.6637,3141802.834
Suitability,610600.8135,3141790.5
Suitability,610584.3165,3141773.504
Suitability,610563.1294,3141755.133
Suitability,610547.0408,3141736.368
Suitability,610535.3834,3141736.148
Suitability,610529.1814,3141718.361
Suitability,610521.0847,3141704.103
Suitability,610514.6026,3141695.288
Suitability,610504.9104,3141684.006
Suitability,610494.6459,3141671.057
Suitability,610479.249,3141651.633
Suitability,610478.3373,3141633.896
Suitability,610464.3876,3141627.339
Suitability,624583.6178,3138437.596
Suitability,605415.5878,3138023.675
Suitability,604943.843,3138634.641
Suitability,604906.8071,3138744.004
Suitability,604862.235,3138863.384
Suitability,604871.7534,3139027.564
Suitability,604839.2166,3139149.156
Suitability,604864.0229,3139379.509
Suitability,604891.1766,3139345.402
Suitability,604912.1347,3139335.838
Suitability,604941.4625,3139365.904
Suitability,605040.931,3139332.55
Suitability,605112.1106,3139229.585
Suitability,605155.4123,3139176.01
Suitability,605215.0565,3139103.081
Suitability,605277.8332,3138986.634
Suitability,605260.0632,3138902.268
Suitability,605273.6441,3138840.894
Suitability,605281.1668,3138667.558
Suitability,605348.4326,3138399.688
Suitability,605390.0535,3138216.351
Suitability,605495.823,3138082.229
Suitability,605533.4311,3138140.071
Suitability,605568.6918,3138208.306
Suitability,605598.7628,3138396.604
Suitability,607211.2048,3139986.722
Suitability,607060.8771,3140052.504
Suitability,607012.2943,3140082.645
Suitability,606983.0893,3140115.51
Suitability,607512.843,3140156.775
Suitability,626402.8515,3140496.144
Suitability,606721.091,3140394.242
Suitability,606678.0564,3140504.655
Suitability,606584.369,3140571.065
Suitability,606451.4274,3140622.496
Suitability,606336.3538,3140670.212
Suitability,606280.6604,3140663.505
Suitability,606162.0295,3140671.08
Suitability,606212.7555,3140652.7
Suitability,606268.26,3140745.719
Suitability,606326.8688,3140776.828
Suitability,606368.5887,3140757.481
Suitability,606458.2566,3140756.184
Suitability,606461.357,3140770.949
Suitability,606469.8163,3140832.52
Suitability,606461.6418,3140858.883
Suitability,606418.0433,3140901.858
Suitability,606376.5549,3140928.187
Suitability,606303.1986,3141011.514
Suitability,606638.9612,3140873.27
Suitability,606362.5071,3141410.601
Suitability,606471.4756,3141408.924
Suitability,606749.2309,3141334.98
Suitability,589757.1411,3145354.025
Suitability,915029.0139,3147274.237
Suitability,915547.1546,3142633.042
Suitability,912261.6496,3146035.485
Suitability,825922.9051,3141855.205
Suitability,837566.7694,3138976.175
Suitability,833937.6133,3145679.757
Suitability,824558.1096,3141910.088
Suitability,823576.6484,3145982.741
Suitability,915029.0139,3147274.237
Suitability,915547.1546,3142633.042
Suitability,912261.6496,3146035.485
Suitability,825922.9051,3141855.205
Suitability,837566.7694,3138976.175
Suitability,833937.6133,3145679.757
Suitability,824558.1096,3141910.088
Suitability,823576.6484,3145982.741
Suitability,602337.2522,3143095.072
Suitability,626990.2618,3124316.969
Suitability,627474.1551,3124306.639
Suitability,626829.9645,3124202.233
Suitability,626823.7265,3124152.303
Suitability,591971.8102,3133708.941
Suitability,685597.6091,3132262.472
Suitability,679787.0485,3135217.181
Suitability,764545.0253,3135247.993
Suitability,764707.1719,3135433.377
Suitability,763674.8856,3127891.467
Suitability,764328.5876,3127322.848
Suitability,764233.9439,3127052.419
Suitability,751994.6719,3129885.477
Suitability,751992.4082,3129991.996
Suitability,752574.7497,3129573.792
Suitability,723930.7848,3135281.846
Suitability,732965.4492,3128196.035
Suitability,733238.4937,3128828.62
Suitability,733475.0723,3129586.674
Suitability,719910.9556,3134826.077
Suitability,718887.8868,3132811.436
Suitability,719151.9808,3132750.355
Suitability,705238.4923,3126108.349
Suitability,704401.2662,3124941.347
Suitability,705390.9519,3124608.615
Suitability,706345.2661,3124478.272
Suitability,715357.5132,3126426.403
Suitability,715572.3316,3126479.303
Suitability,724864.6074,3125349.085
Suitability,715032.1338,3126098.123
Suitability,626046.0801,3129477.959
Suitability,591141.1545,3128801.932
Suitability,590496.8958,3128786.915
Suitability,590380.5345,3128779.38
Suitability,590352.9159,3128761.332
Suitability,590230.7922,3128402.537
Suitability,590089.9673,3128180.433
Suitability,590035.3925,3128121.187
Suitability,589452.5719,3127966.319
Suitability,589997.4728,3127818.764
Suitability,589998.9726,3127815.009
Suitability,589827.5163,3127841.186
Suitability,589793.8965,3127851.014
Suitability,589717.2541,3127843.01
Suitability,589622.85,3127849.055
Suitability,589484.253,3127849.338
Suitability,589476.2948,3127799.089
Suitability,589449.6971,3127788.252
Suitability,589385.2998,3128185.737
Suitability,589354.336,3127712.969
Suitability,589349.6529,3127748.72
Suitability,587724.9135,3126467.46
Suitability,587789.3424,3126364.124
Suitability,587709.2268,3126280.437
Suitability,587986.6287,3125819.818
Suitability,587983.9952,3125830.989
Suitability,588013.6978,3125860.459
Suitability,588117.0607,3125733.149
Suitability,588008.8292,3125921.691
Suitability,588271.0716,3125576.191
Suitability,588483.3057,3125637.267
Suitability,588223.6653,3125499.946
Suitability,588218.4632,3125460.687
Suitability,588213.9722,3125325.707
Suitability,588203.2815,3125180.046
Suitability,588225.5573,3124902.011
Suitability,588223.8817,3124863.442
Suitability,588246.8566,3124663.078
Suitability,591239.3019,3127313.834
Suitability,591227.3531,3127273.191
Suitability,591250.7556,3127099.978
Suitability,591302.7939,3126787.607
Suitability,591374.5628,3126664.956
Suitability,591378.3389,3126582.222
Suitability,591179.8231,3126399.325
Suitability,591123.5049,3126298.403
Suitability,591040.4469,3126051.249
Suitability,590721.9743,3125863.564
Suitability,590654.5532,3125558.477
Suitability,590587.0023,3125462.789
Suitability,590531.975,3125165.553
Suitability,590417.8274,3125146.07
Suitability,590261.3186,3124891.384
Suitability,590232.5352,3124728.41
Suitability,590251.0782,3124612.218
Suitability,590257.1518,3124471.445
Suitability,590276.7434,3124359.361
Suitability,590289.7351,3124276.586
Suitability,590369.6361,3124117.208
Suitability,588172.003,3128966.169
Suitability,588125.0429,3128963.715
Suitability,588076.3371,3128945.404
Suitability,588011.7649,3128910.911
Suitability,587972.4152,3128900.537
Suitability,587907.9412,3128892.414
Suitability,587753.4765,3129275.944
Suitability,587723.7048,3128938.802
Suitability,587677.1131,3129032.41
Suitability,587531.4297,3129011.501
Suitability,586506.2004,3128736.08
Suitability,587405.3517,3128978.552
Suitability,587205.5052,3128907.613
Suitability,587102.5851,3128912.84
Suitability,587074.0778,3128868.313
Suitability,587058.8707,3128788.873
Suitability,587110.0283,3128687.32
Suitability,586849.2854,3128654.274
Suitability,586844.3761,3128413.928
Suitability,586823.5376,3128339.766
Suitability,586882.0047,3128298.093
Suitability,586972.6599,3128254.108
Suitability,588172.003,3128966.169
Suitability,588125.0429,3128963.715
Suitability,588076.3371,3128945.404
Suitability,588011.7649,3128910.911
Suitability,587972.4136,3128900.759
Suitability,587907.9412,3128892.414
Suitability,686314.3629,3123981.999
Suitability,685994.1151,3123870.576
Suitability,865406.4461,3136812.654
Suitability,858580.7627,3126983.344
Suitability,865486.1992,3131572.729
Suitability,911563.3475,3133946.654
Suitability,908699.1929,3134618.877
Suitability,904165.2238,3133013.286
Suitability,919125.7259,3133316.832
Suitability,919233.7879,3133351.511
Suitability,814949.0543,3132218.701
Suitability,865406.4461,3136812.654
Suitability,858580.7627,3126983.344
Suitability,865486.1992,3131572.729
Suitability,911563.3475,3133946.654
Suitability,908699.1929,3134618.877
Suitability,904165.2238,3133013.286
Suitability,919125.7259,3133316.832
Suitability,919233.7879,3133351.511
Suitability,842072.0647,3127115.801
Suitability,842012.7879,3127145.23
Suitability,840091.0854,3125580.066
Suitability,591532.7735,3124185.831
Suitability,591572.0178,3124186.134
Suitability,591954.135,3124255.562
Suitability,592003.6192,3124200.548
Suitability,592256.1254,3124534.889
Suitability,704740.5547,3123840.154
Suitability,710700.5354,3126119.796
Suitability,710910.2483,3124996.322
Suitability,710911.7722,3123865.163
Suitability,711681.8331,3125035.101
Suitability,711769.6336,3124003.472
Suitability,712692.0036,3125038.233
Suitability,712729.5881,3123994.123
Suitability,713785.7633,3125147.723
Suitability,714708.9123,3125225.902
Suitability,714883.812,3124165.14
Suitability,626614.3871,3122469.127
Suitability,626456.3912,3122467.445
Suitability,626202.5526,3123136.237
Suitability,625939.6937,3122287.993
Suitability,656040.8673,3122117.746
Suitability,666443.2992,3123326.464
Suitability,758687.0895,3112673.686
Suitability,773336.708,3114018.079
Suitability,774799.7341,3117496.063
Suitability,774757.5819,3117405.747
Suitability,774985.4652,3118830.352
Suitability,775211.3242,3117125.385
Suitability,775173.6371,3117290.88
Suitability,775362.9171,3117655.406
Suitability,767376.6582,3117549.6
Suitability,767228.2828,3117676.891
Suitability,767154.8289,3117677.399
Suitability,766974.4306,3117698.309
Suitability,760030.2476,3118697.739
Suitability,758805.3798,3119275.13
Suitability,751374.5957,3118160.349
Suitability,709413.3908,3118132.267
Suitability,703195.5761,3118703.452
Suitability,704734.953,3117673.038
Suitability,710855.2198,3114642.285
Suitability,710279.5684,3114254.597
Suitability,709486.5928,3114286.831
Suitability,709054.5787,3114266.627
Suitability,708511.2492,3114118.855
Suitability,703100.6925,3114617.002
Suitability,704222.838,3113862.677
Suitability,704606.1858,3114651.053
Suitability,705271.5299,3114910.057
Suitability,705447.5611,3115227.476
Suitability,713726.9739,3123651.063
Suitability,588200.3231,3122499.285
Suitability,588242.5082,3122817.905
Suitability,587787.2684,3122622.752
Suitability,587631.2662,3122606.533
Suitability,587663.5443,3122567.44
Suitability,587514.8405,3122532.774
Suitability,587425.1659,3122584.076
Suitability,587251.9791,3122756.525
Suitability,587182.1232,3122848.745
Suitability,587198.3837,3122892.738
Suitability,587105.7822,3122902.141
Suitability,586881.1761,3122834.576
Suitability,586891.799,3122723.751
Suitability,586962.6312,3122605.167
Suitability,586810.9648,3122586.332
Suitability,586959.9227,3122385.225
Suitability,586692.4642,3122137.092
Suitability,587116.0888,3121013.434
Suitability,586897.3609,3121130.381
Suitability,586887.2013,3121204.538
Suitability,586800.8587,3121484.1
Suitability,586822.0915,3121559.926
Suitability,586965.2674,3121533.828
Suitability,587160.7688,3121491.94
Suitability,587457.5926,3121550.956
Suitability,587718.626,3121592.32
Suitability,587591.8333,3121605.678
Suitability,587858.9335,3121463.286
Suitability,587926.9573,3121580.786
Suitability,587334.6269,3121631.152
Suitability,588127.4969,3121667.248
Suitability,597141.1329,3121794.313
Suitability,597154.2568,3121868.432
Suitability,588564.9338,3121885.325
Suitability,588723.3594,3121933.039
Suitability,588830.0782,3121926.745
Suitability,588769.9604,3121974.159
Suitability,588760.7188,3122055.301
Suitability,592186.7244,3118501.418
Suitability,592146.5425,3118556.393
Suitability,591897.5649,3118739.05
Suitability,591871.9087,3118743.726
Suitability,591869.8692,3119007.952
Suitability,591328.614,3119021.403
Suitability,591297.7556,3119000.558
Suitability,591281.6503,3118963.098
Suitability,591268.6721,3119017.065
Suitability,591168.6462,3119055.741
Suitability,591142.0487,3119004.018
Suitability,591099.997,3118829.641
Suitability,590987.7734,3118781.695
Suitability,590965.042,3118776.204
Suitability,590931.6176,3118782.707
Suitability,590912.0112,3118753.64
Suitability,593463.7569,3116647.832
Suitability,593371.9521,3116498.427
Suitability,593319.3078,3116488.376
Suitability,593299.7401,3116604.998
Suitability,593247.2221,3116641.592
Suitability,593125.5424,3116658.7
Suitability,592935.4007,3116478.505
Suitability,592653.8349,3116312.339
Suitability,592474.5115,3116469.712
Suitability,592387.4705,3116476.57
Suitability,592409.6857,3115992.134
Suitability,592370.7793,3115944.746
Suitability,592176.959,3115589.816
Suitability,591799.7895,3114484.63
Suitability,591543.9379,3113211.876
Suitability,591351.8997,3114140.615
Suitability,590918.7864,3113993.275
Suitability,589358.4886,3116180.142
Suitability,589372.976,3116146.68
Suitability,589381.6177,3116107.192
Suitability,589417.754,3116054.173
Suitability,589343.4505,3115854.965
Suitability,589277.6776,3115827.329
Suitability,589218.6602,3115749.775
Suitability,589174.3441,3115701.914
Suitability,589210.4482,3115653.214
Suitability,588792.1628,3115654.965
Suitability,588382.0593,3116909.733
Suitability,588327.3272,3116903.012
Suitability,588330.2592,3116772.411
Suitability,588256.5851,3116738.295
Suitability,588239.1802,3116662.495
Suitability,588102.1592,3117056.01
Suitability,587990.8015,3116581.375
Suitability,587968.947,3116549.483
Suitability,587953.2949,3116541.834
Suitability,587892.7302,3116513.689
Suitability,587845.7511,3116520.433
Suitability,587728.2286,3116467.495
Suitability,587681.1378,3116489.418
Suitability,587664.2203,3116466.913
Suitability,587616.888,3116454.932
Suitability,587592.6859,3116408.332
Suitability,587393.5589,3116143.297
Suitability,587389.8232,3116077.017
Suitability,587242.4519,3116050.233
Suitability,587168.9604,3116043.824
Suitability,587391.0678,3115318.217
Suitability,587427.9176,3115354.384
Suitability,587427.517,3115409.001
Suitability,587212.4217,3115538.602
Suitability,587057.8872,3115456.483
Suitability,587007.0637,3115411.02
Suitability,586889.6804,3115417.808
Suitability,586904.35,3115466.22
Suitability,586828.0249,3115470.871
Suitability,586526.5666,3115271.471
Suitability,586191.6353,3115205.118
Suitability,586435.1561,3114810.693
Suitability,586003.3797,3115208.965
Suitability,585756.8438,3115261.365
Suitability,873987.7082,3117373.803
Suitability,879065.2607,3115899.564
Suitability,903906.6778,3124551.106
Suitability,896013.0288,3116974.602
Suitability,901041.1975,3115476.744
Suitability,879844.9717,3119748.768
Suitability,912053.3187,3115851.95
Suitability,888264.0327,3114745.718
Suitability,887940.7193,3116277.447
Suitability,873987.7082,3117373.803
Suitability,879065.2607,3115899.564
Suitability,903906.6778,3124551.106
Suitability,896013.0288,3116974.602
Suitability,901041.1975,3115476.744
Suitability,879844.9717,3119748.768
Suitability,912053.3187,3115851.95
Suitability,889165.6831,3114775.085
Suitability,887940.7193,3116277.447
Suitability,843644.9238,3124120.796
Suitability,841099.1022,3123550.528
Suitability,856929.2151,3118597.327
Suitability,855956.8084,3118213.036
Suitability,844296.3847,3121344.319
Suitability,586827.2569,3117987.155
Suitability,586829.2201,3117987.169
Suitability,588183.1045,3117433.788
Suitability,588183.1745,3117424.327
Suitability,588178.2662,3117424.291
Suitability,588073.7205,3117357.042
Suitability,588056.1243,3117346.941
Suitability,585118.8243,3115562.906
Suitability,587164.1766,3121575.945
Suitability,586474.8515,3118120.863
Suitability,589551.7886,3121323.354
Suitability,589472.6979,3121400.313
Suitability,589472.6979,3121400.313
Suitability,589559.8295,3121689.03
Suitability,590070.1942,3121681.806
Suitability,589755.8404,3121723.746
Suitability,586474.9732,3118098.706
Suitability,586469.9516,3118119.72
Suitability,586822.6191,3117990.445
Suitability,588135.2279,3117933.614
Suitability,587918.6181,3118020.646
Suitability,587889.0063,3118042.585
Suitability,701918.7945,3122892.543
Suitability,703679.1527,3123672.634
Suitability,703800.9866,3121923.007
Suitability,703793.1185,3120487.284
Suitability,703768.4147,3119396.516
Suitability,704706.8157,3122846.114
Suitability,704916.1803,3120925.558
Suitability,705652.2309,3123752.693
Suitability,701975.6364,3121812.163
Suitability,705706.7339,3122861.379
Suitability,711165.6698,3123031.592
Suitability,711542.1578,3123025.648
Suitability,701856.3109,3120888.952
Suitability,712678.3086,3123156.003
Suitability,713228.2402,3121971.779
Suitability,713725.2697,3122025.285
Suitability,714956.9725,3116244.303
Suitability,714991.3337,3114198.582
Suitability,716008.3763,3116297.83
Suitability,716866.5607,3118929.161
Suitability,717058.6827,3114183.62
Suitability,717836.1903,3117293.033
Suitability,702557.6029,3123031.443
Suitability,718882.9045,3116112.138
Suitability,702855.4522,3121831.794
Suitability,679202.6696,3102674.364
Suitability,680768.9839,3103995.572
Suitability,680480.0518,3105079.532
Suitability,686698.6625,3108873.829
Suitability,686626.2648,3107739.691
Suitability,686665.599,3108770.48
Suitability,686664.3911,3109582.041
Suitability,649370.1669,3108885.803
Suitability,761494.1875,3112140.324
Suitability,761614.9944,3112286.212
Suitability,761664.9384,3112250.649
Suitability,761963.6665,3111856.121
Suitability,761963.0419,3111685.142
Suitability,758489.617,3108849.416
Suitability,758893.7429,3109187.764
Suitability,815487.2337,3112847.304
Suitability,759030.2696,3109190.722
Suitability,757598.1193,3111701.379
Suitability,757520.8497,3111649.503
Suitability,757403.9423,3111687.951
Suitability,757444.3807,3111813.577
Suitability,757189.9725,3111844.751
Suitability,757542.3379,3111944.758
Suitability,757445.0297,3111986.4
Suitability,757785.4809,3112170.252
Suitability,757868.7709,3112271.855
Suitability,774228.4486,3105041.089
Suitability,773888.7077,3105076.442
Suitability,773790.7471,3105260.279
Suitability,773710.6545,3105284.633
Suitability,773120.4313,3107480.357
Suitability,773072.0095,3107686.278
Suitability,918006.657,3112263.679
Suitability,918105.139,3110230.6
Suitability,914101.8932,3112004.292
Suitability,803308.456,3110343.426
Suitability,902682.8828,3113033.147
Suitability,910578.1169,3103830.004
Suitability,871055.9363,3104579.561
Suitability,870735.0789,3104247.063
Suitability,870486.4596,3104056.196
Suitability,870315.1107,3103658.335
Suitability,870275.8435,3103609.322
Suitability,870278.4774,3103577.332
Suitability,870429.1832,3103429.96
Suitability,870511.4887,3103414.926
Suitability,870648.5386,3103346.387
Suitability,864968.9835,3102633.08
Suitability,866876.8564,3103861.253
Suitability,865686.5331,3104232.52
Suitability,865605.51,3104582.812
Suitability,865720.2381,3104652.304
Suitability,918006.657,3112263.679
Suitability,918105.139,3110230.6
Suitability,914101.8932,3112004.292
Suitability,803308.456,3110343.426
Suitability,902682.8828,3113033.147
Suitability,910578.1169,3103830.004
Suitability,908330.0397,3109522.579
Suitability,871055.9363,3104579.561
Suitability,870735.0789,3104247.063
Suitability,870486.4596,3104056.196
Suitability,870315.1107,3103658.335
Suitability,870275.8435,3103609.322
Suitability,870278.4774,3103577.332
Suitability,870429.1832,3103429.96
Suitability,870511.4887,3103414.926
Suitability,870648.5386,3103346.387
Suitability,864968.9835,3102633.08
Suitability,866876.8564,3103861.253
Suitability,865686.5331,3104232.52
Suitability,865605.51,3104582.812
Suitability,865720.2381,3104652.304
Suitability,847684.319,3112939.752
Suitability,843795.9786,3103640.191
Suitability,864549.226,3108786.537
Suitability,868925.5397,3104966.467
Suitability,870119.8021,3104999.466
Suitability,870296.7986,3103687.202
Suitability,871607.641,3103689.735
Suitability,870524.6255,3102716.45
Suitability,671491.5101,3097706.644
Suitability,673461.7845,3097041.365
Suitability,671563.0692,3097708.59
Suitability,763249.4443,3095374.887
Suitability,763132.1268,3094974.324
Suitability,763191.4253,3094902
Suitability,763229.2097,3094937.945
Suitability,771006.3508,3096454.909
Suitability,766298.5052,3098136
Suitability,766336.3023,3098811.475
Suitability,766234.7201,3098989.741
Suitability,766230.7103,3099010.291
Suitability,765545.0135,3099499.068
Suitability,772636.7288,3091561.493
Suitability,777957.5038,3099872.994
Suitability,910063.4623,3092427.815
Suitability,918959.9105,3097516.83
Suitability,874034.0302,3093104.843
Suitability,874007.6272,3093073.183
Suitability,873980.2566,3093072.332
Suitability,873979.299,3093103.141
Suitability,873979.299,3093103.141
Suitability,873951.9285,3093102.291
Suitability,873925.5154,3093070.631
Suitability,873925.5154,3093070.631
Suitability,873898.1547,3093069.781
Suitability,873847.2425,3092944.845
Suitability,873818.9145,3092974.803
Suitability,873818.9145,3092974.803
Suitability,873737.769,3092941.444
Suitability,873710.3981,3092940.594
Suitability,873630.2088,3092876.427
Suitability,873603.7944,3092844.768
Suitability,873523.6039,3092780.603
Suitability,873470.774,3092717.286
Suitability,873445.3149,3092654.82
Suitability,873448.1831,3092562.393
Suitability,873397.2732,3092437.46
Suitability,873424.6451,3092438.31
Suitability,873452.0072,3092439.159
Suitability,873479.3791,3092440.008
Suitability,873506.751,3092440.857
Suitability,873533.1666,3092472.516
Suitability,873560.5286,3092473.365
Suitability,873643.6007,3092445.105
Suitability,873778.5369,3092510.973
Suitability,873833.2706,3092512.673
Suitability,874076.7246,3092612.753
Suitability,874044.5648,3092765.946
Suitability,874179.4955,3092831.818
Suitability,873197.3405,3094466.583
Suitability,872285.7097,3094715.869
Suitability,872285.7097,3094715.869
Suitability,872065.845,3094739.901
Suitability,872013.0186,3094676.591
Suitability,871573.2916,3094724.67
Suitability,871481.6842,3095030.217
Suitability,871312.7436,3095179.186
Suitability,871298.4698,3095641.311
Suitability,871370.3288,3095088.452
Suitability,871738.4316,3094698.937
Suitability,872396.3631,3099098.309
Suitability,871628.5359,3099136.191
Suitability,871538.8485,3099380.118
Suitability,871568.1115,3099319.348
Suitability,871534.0802,3099534.16
Suitability,857491.4564,3097707.89
Suitability,859134.3824,3097782.807
Suitability,857529.191,3097874.894
Suitability,857876.279,3097904.657
Suitability,858258.3294,3097826.94
Suitability,858382.6079,3097744.932
Suitability,859576.2813,3096629.902
Suitability,859602.4109,3097028.438
Suitability,859884.8706,3092155.018
Suitability,859319.0269,3092519.827
Suitability,858188.5545,3092844.711
Suitability,853381.4581,3091059.266
Suitability,859745.7552,3100924.256
Suitability,859756.7324,3100859.526
Suitability,859757.259,3100841.967
Suitability,859993.399,3100196.914
